experiment_identifier,experiment_description,ParameterSet_id,ml_classifier_name,implementation_language,outcome_type,app_file_path,full_dataset_name,host_name,user_id,compute_manufacture,computer_name,os,system_type,cpu_gpu,cpu_gpu_model,processing_unit_speed,ram,number_of_cores_used,mean_core_percent_usage,start_date_time,end_date_time,running_time1(average sec),running_time2(sec),mean_fit_time,std_fit_time,mean_score_time,std_score_time,split_random_seed,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,combined_test_auc,std_test_auc,rank_test_auc,percent_auc_diff,rank_diff,split0_train_auc,split1_train_auc,split2_train_auc,split3_train_auc,split4_train_auc,mean_train_auc,std_train_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,feature_importance,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,11.934054613113403,2.3211939999999998,0.016524,0.065617,0.006247,123.0,0.8679959999999999,0.740699,0.826983,0.791125,0.898782,0.824994,0.0,0.055733000000000005,1,0.21186999999999998,1,0.9999290000000001,0.999915,0.999603,0.9997309999999999,0.999748,0.999785,0.000122,0.883249,0.896552,0.920792,0.877551,0.9285709999999999,0.9012979999999999,0.020166,1,0.9974290000000001,0.9974290000000001,0.9935649999999999,0.9948450000000001,0.9948450000000001,0.9956229999999999,0.001547,,0.009,0.0,286,0.0003,0.0,125,relu,relu,17,he_uniform,0.02,binary_crossentropy,3,0.9,"(564, 722, 657, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,3.461864948272705,0.639254,0.0024,0.053119000000000006,0.007647,123.0,0.759973,0.6721199999999999,0.693411,0.632004,0.783974,0.70817,0.0,0.056084,1,0.042369,1,0.7898350000000001,0.752237,0.7163390000000001,0.687068,0.745392,0.738174,0.034662,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.025,0.004,265,0.0004,0.04,117,relu,relu,17,glorot_uniform,0.04,binary_crossentropy,3,0.1,"(795, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,4.167429208755493,0.7815409999999999,0.005596,0.051945000000000005,0.006490000000000001,123.0,0.723218,0.584715,0.728821,0.761542,0.834583,0.726396,0.0,0.081224,1,0.019843,1,0.720687,0.7083659999999999,0.746106,0.769826,0.759063,0.740809,0.023068,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.03,0.001,147,0.0002,0.1,113,relu,relu,17,glorot_normal,0.06,binary_crossentropy,3,0.6,"(709, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,4.236618518829347,0.7942,0.165421,0.053124,0.007667,123.0,0.714254,0.647019,0.710444,0.654415,0.822868,0.709611,0.0,0.062833,1,0.027472000000000003,1,0.736405,0.716467,0.756245,0.737496,0.698916,0.729106,0.019653999999999998,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.021,0.028,229,0.0007,0.07,121,relu,relu,17,glorot_uniform,0.01,binary_crossentropy,3,0.7,"(628, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,7.693523883819581,1.4824549999999999,0.012506,0.05625,0.007652,123.0,0.887719,0.751009,0.8346030000000001,0.867772,0.906748,0.849475,0.0,0.054758,1,0.096082,1,0.928359,0.943526,0.93534,0.92884,0.9194030000000001,0.9310940000000001,0.008023,0.9082129999999999,0.898551,0.9082129999999999,0.8932040000000001,0.926108,0.906825,0.011204,1,0.9351290000000001,0.937423,0.9344870000000001,0.93674,0.9312040000000001,0.9349959999999999,0.002172,,0.017,0.003,296,0.0,0.1,114,relu,relu,17,he_uniform,0.03,binary_crossentropy,3,0.1,"(691, 774, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,4.440920114517212,0.8319350000000001,0.006479,0.056249,0.0076489999999999995,123.0,0.8549979999999999,0.755939,0.810847,0.811295,0.876757,0.821876,0.0,0.041664,1,0.02997,1,0.836751,0.867877,0.856024,0.838125,0.8337629999999999,0.846508,0.01323,0.894009,0.886792,0.894009,0.894009,0.898148,0.893386,0.003667,1,0.89504,0.911661,0.89504,0.89504,0.894009,0.898158,0.006763,,0.008,0.023,312,0.0003,0.01,179,relu,relu,17,glorot_normal,0.08,binary_crossentropy,3,0.9,"(754, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,23.740087509155273,4.6791540000000005,0.052836,0.068863,0.006613,123.0,0.8913040000000001,0.778799,0.8363959999999999,0.864186,0.903468,0.854749,0.0,0.044499000000000004,1,0.135977,1,0.967741,0.974992,0.973844,0.973306,0.964996,0.9709760000000001,0.003899,0.902913,0.8888889999999999,0.909953,0.8910889999999999,0.92,0.90254,0.011628,1,0.941176,0.943069,0.938875,0.9519110000000001,0.9534590000000001,0.9456979999999999,0.005878,,0.016,0.012,363,0.001,0.03,177,relu,relu,17,he_normal,0.02,binary_crossentropy,3,0.6,"(757, 749, 615, 643, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,4.5028347969055185,0.8474299999999999,0.009828,0.053137000000000004,0.007659,123.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.029,0.016,397,0.0008,0.09,149,relu,relu,17,constant,0.06,binary_crossentropy,3,0.9,"(734, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,14.873579502105713,2.902852,0.20982199999999998,0.071864,0.007658,123.0,0.8536530000000001,0.668086,0.830569,0.866876,0.896439,0.823002,0.0,0.080402,1,0.077407,1,0.897077,0.8307469999999999,0.900971,0.9128950000000001,0.8918510000000001,0.8867079999999999,0.028827,0.907216,0.8971959999999999,0.900474,0.9038459999999999,0.90625,0.902991,0.0037189999999999996,1,0.9298700000000001,0.898719,0.918984,0.934649,0.923077,0.92106,0.012408,,0.022,0.0,437,0.0001,0.01,104,relu,relu,17,he_normal,0.04,binary_crossentropy,3,0.7,"(682, 731, 709, 686, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,8.830020666122438,1.7122700000000002,0.0072510000000000005,0.053734000000000004,0.007229000000000001,123.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.025,0.028,190,0.0,0.0,129,relu,relu,17,constant,0.09,binary_crossentropy,3,0.1,"(617, 612, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,12.260347604751587,2.382503,0.014999,0.06956699999999999,0.006146,123.0,0.864411,0.765352,0.8045720000000001,0.7893319999999999,0.879569,0.820549,0.0,0.043979000000000004,1,0.215903,1,0.999122,0.99949,0.998315,0.9989379999999999,0.992674,0.997708,0.002545,0.90625,0.882051,0.905473,0.8730959999999999,0.920792,0.897494,0.017406,1,0.9922479999999999,0.993548,0.9897440000000001,0.993548,0.973248,0.988467,0.007735,,0.008,0.017,193,0.0009,0.03,102,relu,relu,17,glorot_uniform,0.01,binary_crossentropy,3,0.4,"(569, 659, 695, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,3.621026039123536,0.671084,0.0028829999999999997,0.053121,0.007651000000000001,123.0,0.705289,0.519722,0.596593,0.497983,0.822399,0.628073,0.0,0.120985,1,0.079003,1,0.714923,0.71767,0.6733600000000001,0.58913,0.693383,0.677693,0.047101,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.025,0.012,449,0.0003,0.0,105,relu,relu,17,glorot_uniform,0.03,binary_crossentropy,3,0.6,"(679, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,20.40879464149475,4.003647,0.058933000000000006,0.078111,1e-05,123.0,0.852308,0.770282,0.8449129999999999,0.836844,0.9086219999999999,0.842484,0.0,0.044048000000000004,1,0.10551700000000001,1,0.913957,0.9512290000000001,0.9422370000000001,0.9301719999999999,0.9193049999999999,0.9313799999999999,0.013876,0.903553,0.897561,0.917874,0.901961,0.926108,0.909384,0.010764,1,0.934866,0.941469,0.931507,0.9429280000000001,0.9242049999999999,0.934995,0.006833,,0.022,0.011,404,0.0,0.09,149,relu,relu,17,he_uniform,0.02,binary_crossentropy,3,0.6,"(697, 581, 777, 666, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,7.640676736831665,1.4687700000000001,0.02768,0.059365999999999995,0.006254,123.0,0.8213809999999999,0.740699,0.787987,0.773196,0.878632,0.800248,0.0,0.046874,1,0.031492,1,0.807437,0.862043,0.820225,0.819149,0.818397,0.82545,0.018869,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.025,0.024,191,0.0,0.05,108,relu,relu,17,glorot_uniform,0.04,binary_crossentropy,3,0.6,"(580, 662, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,20.191090106964108,3.969472,0.067777,0.068746,0.0076430000000000005,123.0,0.861273,0.767145,0.809951,0.839534,0.8861290000000001,0.832717,0.0,0.041287,1,0.046643000000000004,1,0.865243,0.8878870000000001,0.8797440000000001,0.875014,0.849899,0.871557,0.013073,0.907216,0.89899,0.92,0.898551,0.9268290000000001,0.9102899999999999,0.011328,1,0.9256409999999999,0.932312,0.9286610000000001,0.9225180000000001,0.90584,0.9229940000000001,0.009170000000000001,,0.01,0.018,291,0.0003,0.06,170,relu,relu,17,he_normal,0.08,binary_crossentropy,3,0.9,"(667, 556, 597, 691, 1)",sigmoid,Adagrad
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,3.6871588230133057,0.681183,0.011498,0.056248,0.007639,123.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.007,0.018,187,0.0009,0.08,103,relu,relu,17,constant,0.09,binary_crossentropy,3,0.7,"(691, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,19.076301097869877,3.7492360000000002,0.087035,0.066024,0.006092,123.0,0.87203,0.7339760000000001,0.798521,0.753474,0.9039360000000001,0.812235,0.0,0.065903,1,0.230692,1,0.9999290000000001,0.999717,0.9992489999999999,0.9997590000000001,0.999398,0.99961,0.00024900000000000004,0.9175260000000001,0.898551,0.926108,0.845361,0.923858,0.9022450000000001,0.030077,1,0.997423,0.979798,0.992288,0.9948319999999999,0.992268,0.9913219999999999,0.006069,,0.008,0.015,183,0.0001,0.02,122,relu,relu,17,glorot_uniform,0.07,binary_crossentropy,3,0.1,"(617, 634, 672, 742, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,22.178123235702515,4.366877,0.012129000000000001,0.068747,0.007642,123.0,0.8635139999999999,0.787763,0.811519,0.763335,0.882381,0.821601,0.0,0.044896,1,0.216871,1,0.999943,0.999915,0.999618,0.999674,0.999762,0.999782,0.000129,0.891192,0.8910889999999999,0.9215690000000001,0.857143,0.907216,0.893619,0.0215,1,0.997416,0.997423,0.993598,0.9935649999999999,0.994859,0.9953719999999999,0.0017350000000000002,,0.007,0.026,399,0.0008,0.02,170,relu,relu,17,he_uniform,0.02,binary_crossentropy,3,0.7,"(765, 722, 553, 649, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,18.428556203842163,3.5234769999999997,0.09079,0.162234,0.191768,123.0,0.826311,0.772524,0.811295,0.802331,0.8481719999999999,0.812066,0.0,0.02514,1,0.037725,1,0.829727,0.8723799999999999,0.8572139999999999,0.8296,0.8245879999999999,0.8427020000000001,0.018759,0.8695649999999999,0.8955219999999999,0.894009,0.894009,0.898148,0.890238,0.010457,1,0.851541,0.926342,0.89504,0.89504,0.894009,0.892395,0.023825,,0.012,0.008,454,0.0002,0.03,141,relu,relu,17,glorot_uniform,0.06,binary_crossentropy,3,0.3,"(738, 757, 554, 654, 1)",sigmoid,SGD
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,8.510815143585205,1.6386560000000001,0.015231999999999999,0.06350700000000001,0.002026,123.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.0,0.009,391,0.0007,0.02,149,relu,relu,17,constant,0.02,binary_crossentropy,3,0.9,"(564, 649, 1)",sigmoid,adam
'comparative','stage-3-6 15Year I 240 experiment',1.0,'deep learning keras',"'python 3.7.0 (default, Jun 28 2018, 08:04:48) [MSC v.1912 64 bit (AMD64)]'",'ar-I-240','C:\\Users\\YIZ209\\PycharmProjects\\keras\\DNM-RF\\stage3-6/15year_stage3-6.py','/LSM-15Year-I-240.txt','DBMI-YIZ209-DT','YIZ209','Dell Inc.','DBMI-YIZ209-DT','Windows-10-10.0.19041-SP0','AMD64','CPU','Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz','2.9000 GHz','63.72G',3,'2.6666666666666665%','12/21/2022 10:07:24','12/21/2022 10:30:37',1392.698651,4.629000902175903,0.8685450000000001,0.011329,0.05725499999999999,0.006614,123.0,0.723218,0.7375619999999999,0.719408,0.679964,0.669166,0.705925,0.0,0.026463,1,0.020825,1,0.7239720000000001,0.773961,0.746644,0.7421409999999999,0.616414,0.720626,0.054508,0.894009,0.894009,0.894009,0.894009,0.898148,0.8948309999999999,0.0016510000000000001,1,0.89504,0.89504,0.89504,0.89504,0.894009,0.894834,0.000412,,0.027,0.026,132,0.0007,0.1,132,relu,relu,17,he_uniform,0.04,binary_crossentropy,3,0.5,"(698, 1)",sigmoid,SGD
